"State","Year","Total_Pop_Dis","Percent.Adults.19.64.Uninsured","Health.Spending.per.Capita","Type","Percent","RegionalPriDef","Home.Avg.Premium","Rank..Home.","Renters.Avg.Premium","Rank..Renters.","Total_Residents","Median.Income","Percent_white","Avg_Home_Price","Count.of.Counties","Total_Buidling_Value","National_Risk_Index_Score_Composite","Expected.Annual.Loss...Score...Composite","Agriculture.Value","Total_Value","Social","Community","Is_Coastal","coastal_flood","dense_fog","drought","dust_devil","excessive_heat","flash_flood","flood","frost/freeze","funnel_cloud","hail","heavy_rain","heavy_snow","high_wind","lightning","rip_current","storm_surge/tide","strong_wind","thunderstorm_wind","tornado","tropical_depression","tropical_storm","winter_storm","winter_weather","cold/wind_chill","debris_flow","freezing_fog","high_surf","heat","wildfire","ice_storm","sleet","extreme_cold/wind_chill","hurricane","astronomical_low_tide","avalanche","blizzard","dense_smoke","tsunami","hurricane_(typhoon)","seiche","dust_storm","marine_hail","marine_high_wind","marine_strong_wind","marine_thunderstorm_wind","waterspout","marine_tropical_storm","marine_dense_fog","marine_hurricane/typhoon","marine_tropical_depression","sneakerwave","marine_lightning","volcanic_ashfall","lake-effect_snow","lakeshore_flood","total_damage_property.x","total_damage_crops.x","damage_property_coastal_flood","damage_property_dense_fog","damage_property_drought","damage_property_dust_devil","damage_property_excessive_heat","damage_property_flash_flood","damage_property_flood","damage_property_frost/freeze","damage_property_funnel_cloud","damage_property_hail","damage_property_heavy_rain","damage_property_heavy_snow","damage_property_high_wind","damage_property_lightning","damage_property_rip_current","damage_property_storm_surge/tide","damage_property_strong_wind","damage_property_thunderstorm_wind","damage_property_tornado","damage_property_tropical_depression","damage_property_tropical_storm","damage_property_winter_storm","damage_property_winter_weather","damage_property_cold/wind_chill","damage_property_debris_flow","damage_property_freezing_fog","damage_property_high_surf","damage_property_heat","damage_property_wildfire","damage_property_ice_storm","damage_property_sleet","damage_property_extreme_cold/wind_chill","damage_property_hurricane","damage_property_astronomical_low_tide","damage_property_avalanche","damage_property_blizzard","damage_property_dense_smoke","damage_property_tsunami","damage_property_hurricane_(typhoon)","damage_property_seiche","damage_property_dust_storm","damage_property_marine_hail","damage_property_marine_high_wind","damage_property_marine_strong_wind","damage_property_marine_thunderstorm_wind","damage_property_waterspout","damage_property_marine_tropical_storm","damage_property_marine_dense_fog","damage_property_marine_hurricane/typhoon","damage_property_marine_tropical_depression","damage_property_sneakerwave","damage_property_marine_lightning","damage_property_volcanic_ashfall","damage_property_lake-effect_snow","damage_property_lakeshore_flood","damage_crops_coastal_flood","damage_crops_dense_fog","damage_crops_drought","damage_crops_dust_devil","damage_crops_excessive_heat","damage_crops_flash_flood","damage_crops_flood","damage_crops_frost/freeze","damage_crops_funnel_cloud","damage_crops_hail","damage_crops_heavy_rain","damage_crops_heavy_snow","damage_crops_high_wind","damage_crops_lightning","damage_crops_rip_current","damage_crops_storm_surge/tide","damage_crops_strong_wind","damage_crops_thunderstorm_wind","damage_crops_tornado","damage_crops_tropical_depression","damage_crops_tropical_storm","damage_crops_winter_storm","damage_crops_winter_weather","damage_crops_cold/wind_chill","damage_crops_debris_flow","damage_crops_freezing_fog","damage_crops_high_surf","damage_crops_heat","damage_crops_wildfire","damage_crops_ice_storm","damage_crops_sleet","damage_crops_extreme_cold/wind_chill","damage_crops_hurricane","damage_crops_astronomical_low_tide","damage_crops_avalanche","damage_crops_blizzard","damage_crops_dense_smoke","damage_crops_tsunami","damage_crops_hurricane_(typhoon)","damage_crops_seiche","damage_crops_dust_storm","damage_crops_marine_hail","damage_crops_marine_high_wind","damage_crops_marine_strong_wind","damage_crops_marine_thunderstorm_wind","damage_crops_waterspout","damage_crops_marine_tropical_storm","damage_crops_marine_dense_fog","damage_crops_marine_hurricane/typhoon","damage_crops_marine_tropical_depression","damage_crops_sneakerwave","damage_crops_marine_lightning","damage_crops_volcanic_ashfall","damage_crops_lake-effect_snow","damage_crops_lakeshore_flood","total_damage_property.y","total_damage_crops.y"
"Mississippi","2008",0.5963,0.2349,6380,"Medicaid",0.187161,"78.503",980,7,272,1,2826800,42611,0.5876,117861.9537,82,5.31e+11,57.86144976,996174648.6,7106524116,8102698765,80.27012183,30.48731711,1,1,0,0,0,0,135,2,0,10,469,2,52,23,24,0,6,29,829,126,12,14,14,42,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329215650,60655200,0,0,0,0,0,41238000,4e+05,0,0,2014000,50000,1340000,1074000,990000,0,2500000,1035500,104353950,146930200,0,5850000,0,6e+05,0,0,0,0,0,0,1450000,0,0,0,0,0,0,0,0,19390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42805000,0,0,0,0,0,0,0,7000,0,0,200,9698000,7045000,0,1100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329215650,60655200
"Mississippi","2009",0.5946,0.245,6551,"Medicaid",0.222767,"76.105",1185,4,251,1,2836300,41154,0.5866,113959.4857,82,5.31e+11,57.86144976,996174648.6,7106524116,8102698765,80.27012183,30.48731711,1,2,0,0,0,0,184,3,0,4,323,2,24,15,15,0,0,31,521,54,0,4,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47758200,5909000,0,0,0,0,0,10242000,190000,0,0,157000,50000,0,490000,254000,0,0,985200,11720000,23669000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950000,0,0,0,4000,0,0,0,0,0,0,0,2303000,652000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47758200,5909000
"Mississippi","2010",0.5963,0.2622,6554,"Medicaid",0.2364,"79.849",1217,5,252,1,2867200,44044,0.5835,110979.7178,82,5.31e+11,57.86144976,996174648.6,7106524116,8102698765,80.27012183,30.48731711,1,4,0,90,0,115,135,1,0,2,290,11,40,0,17,0,0,15,489,56,0,0,35,46,47,0,0,0,182,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424101000,51786000,0,0,5e+05,0,0,15884000,1000,0,0,1354100,0,17525000,0,1849000,0,0,127000,5897900,365713000,0,0,70000,0,15180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27200000,0,0,50000,0,0,0,50000,0,0,0,0,0,0,0,106000,24380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424101000,51786000
"Mississippi","2011",0.5997,0.2578,6735,"Medicaid",0.23624,"82.44",1409,4,252,1,2878500,45976,0.5808,108575.9802,82,5.31e+11,57.86144976,996174648.6,7106524116,8102698765,80.27012183,30.48731711,1,0,0,14,0,60,173,21,0,3,368,17,41,8,24,0,3,21,697,136,0,7,44,29,1,0,0,0,1,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151300700,18098000,0,0,0,0,0,14885000,11624000,0,100,3050000,55000,9580000,5e+05,1403000,0,30000,144000,20272600,73437000,0,55000,0,40000,0,0,0,0,0,0,16225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102000,2600000,0,0,0,0,0,485000,0,0,0,0,356000,14315000,0,0,0,0,0,0,0,0,0,0,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151300700,18098000
"Mississippi","2012",0.5943,0.253,7210,"Medicaid",0.24351,"83.682",1314,5,244,1,2884500,40148,0.5787,108064.504,82,5.31e+11,57.86144976,996174648.6,7106524116,8102698765,80.27012183,30.48731711,1,0,1,44,0,22,122,4,0,0,202,4,0,0,26,0,3,40,518,57,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39111200,16500,0,0,0,0,0,6824000,50000,0,0,812500,0,0,0,1943000,0,4800000,1065600,6437100,9804000,0,7375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39111200,16500
"Mississippi","2013",0.5959,0.25,7203,"Medicaid",0.23856,"85.095",1395,5,250,1,2889200,44106,0.5759,108203.6489,82,5.31e+11,57.86144976,996174648.6,7106524116,8102698765,80.27012183,30.48731711,1,0,0,6,0,0,101,0,0,1,146,0,28,3,9,0,0,16,261,36,0,0,0,30,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609917000,0,0,0,0,0,0,4204000,0,0,0,557019000,0,1e+05,30000,334000,0,0,108500,4394500,43287000,0,0,0,0,0,0,0,0,0,0,440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609917000,0
"Mississippi","2014",0.5925,0.217,7500,"Medicaid",0.24549,"86.36",1447,5,262,1,2886800,37714,0.5764,111840.4434,82,5.31e+11,57.86144976,996174648.6,7106524116,8102698765,80.27012183,30.48731711,1,0,0,0,0,0,120,22,0,4,183,8,18,0,8,0,0,14,424,51,0,0,3,27,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212068580,10190000,0,0,0,0,0,6121000,190000,0,0,2469000,16000,0,0,220000,0,0,184500,5858580,196959500,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212068580,10190000
"Mississippi","2015",0.5885,0.192,7777,"Medicaid",0.25766,"85.85",1508,6,262,1,2889300,42435,0.573,120576.5322,82,5.31e+11,57.86144976,996174648.6,7106524116,8102698765,80.27012183,30.48731711,1,4,0,68,0,0,81,1,0,4,93,5,20,0,13,0,0,46,362,58,0,0,52,32,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20230160,8843600,0,0,0,0,0,2528000,0,0,0,101000,0,0,0,648000,0,0,365600,2661560,13865000,0,0,0,58000,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8843600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20230160,8843600
"Mississippi","2016",0.5874,0.178,8170,"Medicaid",0.2475059,"86.951",1525,6,275,1,2887300,43006,0.5718,125859.1336,82,5.31e+11,57.86144976,996174648.6,7106524116,8102698765,80.27012183,30.48731711,1,0,0,238,0,19,198,17,0,1,209,2,0,0,15,0,0,17,473,57,0,0,3,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37193200,4440000,0,0,1740000,0,0,13276000,7185000,0,0,404800,0,0,0,942000,0,0,177500,6578900,6889000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37193200,4440000
"Mississippi","2017",0.5846,0.183,8392,"Medicaid",0.244404,"87.808",1537,7,258,1,2884500,44336,0.5693,127665.1678,82,5.31e+11,57.86144976,996174648.6,7106524116,8102698765,80.27012183,30.48731711,1,1,0,15,0,1,156,17,0,4,129,4,38,4,8,0,6,33,437,86,0,10,1,34,1,0,0,0,25,0,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57070400,4209500,0,0,0,0,0,13031000,270000,0,0,634000,0,820000,50000,550000,0,0,617000,8686400,30150000,0,137000,0,20000,0,0,0,0,0,0,10000,2095000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4209500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57070400,4209500
"Mississippi","2018",0.5846,0.18735,8417,"Medicaid",0.234095,"87.929",1578,8,252,1,2879400,42781,0.5674,130698.9106,82,5.31e+11,57.86144976,996174648.6,7106524116,8102698765,80.27012183,30.48731711,1,0,0,0,0,10,140,14,0,2,82,2,14,0,18,0,2,9,537,64,11,5,14,72,0,0,0,0,124,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28399200,310000,0,0,0,0,0,9702000,56000,0,0,319500,0,210000,0,1296000,0,0,117000,8029600,8330100,264000,15000,0,0,0,0,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28399200,310000
"Mississippi","2019",0.58096,0.195268,8745,"Medicaid",0.241736,"89.557",1622,6,252,1,2867100,45800,0.56588,135336.7292,82,5.31e+11,57.86144976,996174648.6,7106524116,8102698765,80.27012183,30.48731711,1,0,0,0,0,25,208,25,0,2,65,2,0,0,10,0,3,25,529,147,3,1,0,0,1,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56695400,2919000,0,0,0,0,0,9345500,683000,0,0,228000,0,0,0,315000,0,0,517000,7704900,37902000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,2918000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56695400,2919000
"Missouri","2008",0.6126,0.18,6651,"Medicaid",0.129171,"78.887",788,19,165,22,5728200,53825,0.8256,135580.0878,114,1.32e+12,52.44179491,1471283791,12073499360,13544783151,48.15166668,47.95991232,0,0,44,0,0,3,465,267,46,6,904,29,43,52,18,0,0,59,671,108,0,2,83,76,0,0,0,0,28,0,94,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254883850,86525000,0,0,0,0,0,44284000,40037000,0,0,1957000,20000,0,55767000,703500,0,0,97000,4511850,98054500,0,3e+05,9152000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,59235000,220000,0,0,0,0,2.7e+07,0,0,0,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254883850,86525000
"Missouri","2009",0.6097,0.186,6818,"Medicaid",0.145599,"80.45",881,17,178,20,5805900,57217,0.8201,130203.0543,114,1.32e+12,52.44179491,1471283791,12073499360,13544783151,48.15166668,47.95991232,0,0,33,0,0,29,349,85,27,11,479,37,14,16,11,0,0,79,503,50,0,0,94,15,0,0,13,0,23,0,12,0,13,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335529600,13110000,0,0,0,0,0,844000,215000,0,0,645500,10000,0,91000,164000,0,0,97000,144361100,18432000,0,0,120450000,0,0,0,0,0,30000,0,50190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,1.3e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335529600,13110000
"Missouri","2010",0.6091,0.1901,6990,"Medicaid",0.148395,"84.29",970,15,180,18,5802000,52881,0.8123,127307.9658,114,1.32e+12,52.44179491,1471283791,12073499360,13544783151,48.15166668,47.95991232,0,0,36,63,1,207,318,173,11,13,573,9,23,2,18,0,0,17,582,70,0,0,104,78,32,0,5,0,73,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107144800,115000,0,0,0,0,0,1439000,2883000,0,0,1271500,20000,0,0,670200,0,0,17000,1996200,98809900,0,0,0,0,0,0,0,0,0,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54000,0,0,0,0,0,0,0,0,0,0,0,61000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107144800,115000
"Missouri","2011",0.6093,0.1942,7265,"Medicaid",0.148728,"85.864",1022,16,182,18,5823500,51217,0.8105,120053.7351,114,1.32e+12,52.44179491,1471283791,12073499360,13544783151,48.15166668,47.95991232,0,0,30,72,0,114,232,123,22,32,1141,24,20,3,18,0,0,22,730,93,0,0,134,122,0,0,0,0,177,9,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572654850,107195000,0,0,1e+05,0,4e+05,273352000,22473000,0,0,9350100,4000,0,6000,509000,0,0,22000,6508250,259262500,0,0,0,4000,0,0,0,0,0,524000,0,0,0,0,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57040000,0,0,50030000,10000,0,0,10000,0,0,0,0,0,0,0,105000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572654850,107195000
"Missouri","2012",0.607,0.197,7538,"Medicaid",0.15346,"87.403",1091,16,182,21,5830600,54527,0.8091,118160.0415,114,1.32e+12,52.44179491,1471283791,12073499360,13544783151,48.15166668,47.95991232,0,0,63,603,1,225,54,38,12,5,536,15,0,2,3,0,0,9,479,37,0,0,20,95,0,0,0,0,128,16,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42977950,164404000,0,0,14086950,1000,0,80000,52000,0,0,3e+05,0,0,5000,1000,0,0,9000,2898000,24635000,0,0,0,0,0,0,0,0,0,910000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164390000,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42977950,164404000
"Missouri","2013",0.607,0.185,7592,"Medicaid",0.14811,"88.92",1143,18,179,22,5853100,54321,0.8064,121324.5368,114,1.32e+12,52.44179491,1471283791,12073499360,13544783151,48.15166668,47.95991232,0,0,38,148,0,0,274,184,33,10,312,66,54,3,9,0,0,14,399,52,0,0,252,60,1,0,0,0,54,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95535500,445000,0,0,0,0,0,19093000,2501000,0,0,1325000,0,0,0,557000,0,0,33000,2879750,68371750,0,0,0,0,0,0,0,0,0,25000,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95535500,445000
"Missouri","2014",0.6048,0.162,7828,"Medicaid",0.14193,"90.685",1199,17,181,22,5870200,60126,0.8015,125525.5998,114,1.32e+12,52.44179491,1471283791,12073499360,13544783151,48.15166668,47.95991232,0,0,35,0,0,44,92,25,31,22,525,7,38,22,8,0,0,40,447,51,0,0,162,41,77,0,0,0,17,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7135500,165000,0,0,0,0,0,846000,13000,0,0,335000,0,0,179000,1807000,0,0,58000,2277500,610000,0,0,1010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+05,0,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7135500,165000
"Missouri","2015",0.6023,0.136,8261,"Medicaid",0.14845,"89.803",1253,17,180,23,5890900,62742,0.8018,130714.0303,114,1.32e+12,52.44179491,1471283791,12073499360,13544783151,48.15166668,47.95991232,0,0,40,0,0,105,501,267,11,8,467,140,63,32,8,0,0,14,549,51,0,0,117,47,11,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323680000,7510000,0,0,0,0,0,49534000,267959000,0,0,875000,15000,0,192000,1149000,0,0,39000,1452000,2251000,0,0,204000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323680000,7510000
"Missouri","2016",0.5975,0.128,8608,"Medicaid",0.1455968,"90.13",1280,17,181,19,5898000,57569,0.7983,137899.7192,114,1.32e+12,52.44179491,1471283791,12073499360,13544783151,48.15166668,47.95991232,0,0,57,15,0,45,185,100,11,2,386,37,0,0,10,0,0,41,473,20,0,0,2,42,0,0,0,0,82,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14753500,50000,0,0,0,0,0,1002000,4066000,0,0,4175000,0,0,0,662000,0,0,41000,3415500,352000,0,0,30000,1e+06,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14753500,50000
"Missouri","2017",0.5951,0.131,8824,"Medicaid",0.148774,"91.718",1285,16,173,24,5921300,57908,0.7965,145486.2466,114,1.32e+12,52.44179491,1471283791,12073499360,13544783151,48.15166668,47.95991232,0,0,83,18,0,42,266,167,11,6,675,43,0,13,10,0,0,87,664,91,0,0,0,27,0,0,3,0,33,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155729000,474000,0,0,0,0,0,116289000,21958000,0,0,1006000,0,0,11000,432000,0,0,87000,2871000,12805000,0,0,0,0,0,0,20000,0,0,150000,1e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470000,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155729000,474000
"Missouri","2018",0.5946,0.13624,9032,"Medicaid",0.149632,"93.671",1383,15,179,20,5934500,61726,0.7952,153695.9663,114,1.32e+12,52.44179491,1471283791,12073499360,13544783151,48.15166668,47.95991232,0,0,57,167,0,27,87,150,51,9,350,110,18,2,14,0,0,78,567,50,0,0,6,83,21,0,0,0,60,1,9,0,1,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9264000,31000,0,0,0,0,0,96000,60000,0,0,54000,0,0,0,215000,0,0,78000,1956000,6305000,0,0,0,250000,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,5000,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9264000,31000
"Missouri","2019",0.59129,0.143223,9431,"Medicaid",0.143785,"95.769",1299,18,173,22,5939900,57400,0.79379,161412.5503,114,1.32e+12,52.44179491,1471283791,12073499360,13544783151,48.15166668,47.95991232,0,0,46,0,0,20,242,218,33,6,315,188,36,35,9,0,0,61,648,81,0,0,83,65,1,0,0,0,34,0,49,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222476500,14320000,0,0,0,0,0,8996000,5439000,0,0,202000,0,0,5000,238500,0,0,64000,6700000,199197000,0,0,0,1610000,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e+05,13920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222476500,14320000
"Montana","2008",0.6073,0.2416,6345,"Medicaid",0.094505,"83.92",721,21,154,25,938500,50156,0.8784,191238.6718,56,2.69e+11,20.91495841,196981998.2,4038175221,4235157219,30.0050001,37.2426785,0,0,0,27,1,0,12,12,0,4,350,6,164,168,2,0,0,4,211,2,0,0,189,12,11,0,0,0,0,18,5,0,78,0,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3683500,15000,0,0,0,1000,0,11600,1000,0,0,90000,1000,20000,93000,0,0,0,31500,133900,0,0,0,3e+06,0,0,0,0,0,0,100500,0,0,0,0,0,0,2e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3683500,15000
